DATE,SITE,TREATMENT,SIZE,SCIENTIFIC_NAME,COMMON_NAME
2/14/13,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,CONTROL,2.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,3.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,3.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,3.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,3.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,3.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,3.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,3.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
2/14/13,CARP,ANNUAL,2.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,2.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,2.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,3,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,3,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,3,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,3,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,3,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,3,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,3,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,3,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,3.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,3.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,3.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,3.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,3.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,3.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,3.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,3.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,3.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,3.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,3.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,4,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,4,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,4,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,4,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,4,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,4,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,4,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,4.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,4.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,4.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,4.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,4.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,4.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,4.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,8.5,Mesocentrotus franciscanus,Red Urchin
2/14/13,CARP,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,6.5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,3.5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,3.5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,3.5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
2/21/13,IVEE,ANNUAL,2.5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,ANNUAL,2.5,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/21/13,IVEE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
